voter,voter_profession,voter_country,movie_id
Igor Soukmanov,critic,Belarus,id_11
Igor Soukmanov,critic,Belarus,id_25
Igor Soukmanov,critic,Belarus,id_354
Igor Soukmanov,critic,Belarus,id_119
Igor Soukmanov,critic,Belarus,id_209
Igor Soukmanov,critic,Belarus,id_133
Igor Soukmanov,critic,Belarus,id_78
Igor Soukmanov,critic,Belarus,id_177
Igor Soukmanov,critic,Belarus,id_705
Richard Sowada,programmer,Australia,id_1751
Richard Sowada,programmer,Australia,id_31
Richard Sowada,programmer,Australia,id_2341
Richard Sowada,programmer,Australia,id_106
Richard Sowada,programmer,Australia,id_240
Richard Sowada,programmer,Australia,id_832
Richard Sowada,programmer,Australia,id_435
Richard Sowada,programmer,Australia,id_1187
Richard Sowada,programmer,Australia,id_834
Richard Sowada,programmer,Australia,id_1112
Götz Spielmann,Director,Austria,id_159
Götz Spielmann,Director,Austria,id_519
Götz Spielmann,Director,Austria,id_1170
Götz Spielmann,Director,Austria,id_619
Götz Spielmann,Director,Austria,id_2205
Götz Spielmann,Director,Austria,id_286
Götz Spielmann,Director,Austria,id_19
Götz Spielmann,Director,Austria,id_465
Götz Spielmann,Director,Austria,id_217
Götz Spielmann,Director,Austria,id_295
Michael Sragow,critic,US,id_63
Michael Sragow,critic,US,id_201
Michael Sragow,critic,US,id_161
Michael Sragow,critic,US,id_6
Michael Sragow,critic,US,id_163
Michael Sragow,critic,US,id_135
Michael Sragow,critic,US,id_1129
Michael Sragow,critic,US,id_2351
Michael Sragow,critic,US,id_249
Michael Sragow,critic,US,id_179
Kate Stables,critic,UK,id_10
Kate Stables,critic,UK,id_240
Kate Stables,critic,UK,id_184
Kate Stables,critic,UK,id_58
Kate Stables,critic,UK,id_120
Kate Stables,critic,UK,id_47
Kate Stables,critic,UK,id_568
Kate Stables,critic,UK,id_273
Kate Stables,critic,UK,id_114
Kate Stables,critic,UK,id_146
Janet Staiger,academic,US,id_305
Janet Staiger,academic,US,id_23
Janet Staiger,academic,US,id_490
Janet Staiger,academic,US,id_220
Janet Staiger,academic,US,id_329
Janet Staiger,academic,US,id_209
Janet Staiger,academic,US,id_120
Janet Staiger,academic,US,id_47
Janet Staiger,academic,US,id_1671
Janet Staiger,academic,US,id_295
Chuck Stephens,critic,US,id_328
Chuck Stephens,critic,US,id_1547
Chuck Stephens,critic,US,id_282
Chuck Stephens,critic,US,id_391
Chuck Stephens,critic,US,id_872
Chuck Stephens,critic,US,id_394
Chuck Stephens,critic,US,id_2352
Chuck Stephens,critic,US,id_2190
Chuck Stephens,critic,US,id_295
Chuck Stephens,critic,US,id_146
David Sterritt,critic,US,id_20
David Sterritt,critic,US,id_699
David Sterritt,critic,US,id_472
David Sterritt,critic,US,id_555
David Sterritt,critic,US,id_2353
David Sterritt,critic,US,id_1353
David Sterritt,critic,US,id_1957
David Sterritt,critic,US,id_146
David Sterritt,critic,US,id_632
David Sterritt,critic,US,id_349
Brad Stevens,critic,UK,id_2069
Brad Stevens,critic,UK,id_697
Brad Stevens,critic,UK,id_461
Brad Stevens,critic,UK,id_479
Brad Stevens,critic,UK,id_711
Brad Stevens,critic,UK,id_2354
Brad Stevens,critic,UK,id_141
Brad Stevens,critic,UK,id_120
Brad Stevens,critic,UK,id_217
Brad Stevens,critic,UK,id_2355
Isabel Stevens,critic,UK,id_30
Isabel Stevens,critic,UK,id_1006
Isabel Stevens,critic,UK,id_40
Isabel Stevens,critic,UK,id_219
Isabel Stevens,critic,UK,id_310
Isabel Stevens,critic,UK,id_546
Isabel Stevens,critic,UK,id_240
Isabel Stevens,critic,UK,id_222
Isabel Stevens,critic,UK,id_235
Isabel Stevens,critic,UK,id_217
Isabelle Stever,Director,Germany,id_1058
Isabelle Stever,Director,Germany,id_2356
Isabelle Stever,Director,Germany,id_387
Isabelle Stever,Director,Germany,id_1178
Isabelle Stever,Director,Germany,id_2357
Isabelle Stever,Director,Germany,id_2358
Isabelle Stever,Director,Germany,id_2359
Isabelle Stever,Director,Germany,id_1613
Isabelle Stever,Director,Germany,id_2360
Isabelle Stever,Director,Germany,id_178
Clare Stewart,programmer,UK,id_863
Clare Stewart,programmer,UK,id_1717
Clare Stewart,programmer,UK,id_319
Clare Stewart,programmer,UK,id_131
Clare Stewart,programmer,UK,id_113
Clare Stewart,programmer,UK,id_37
Clare Stewart,programmer,UK,id_1057
Clare Stewart,programmer,UK,id_544
Clare Stewart,programmer,UK,id_482
Clare Stewart,programmer,UK,id_621
Heather Stewart,programmer,UK,id_40
Heather Stewart,programmer,UK,id_658
Heather Stewart,programmer,UK,id_276
Heather Stewart,programmer,UK,id_366
Heather Stewart,programmer,UK,id_166
Heather Stewart,programmer,UK,id_167
Heather Stewart,programmer,UK,id_578
Heather Stewart,programmer,UK,id_341
Heather Stewart,programmer,UK,id_59
Heather Stewart,programmer,UK,id_146
Whit Stillman,Director,US,id_1413
Whit Stillman,Director,US,id_680
Whit Stillman,Director,US,id_2361
Whit Stillman,Director,US,id_2362
Whit Stillman,Director,US,id_2163
Whit Stillman,Director,US,id_493
Whit Stillman,Director,US,id_2363
Whit Stillman,Director,US,id_1416
Whit Stillman,Director,US,id_2012
Whit Stillman,Director,US,id_426
Ruben Östlund,Director,Sweden,id_2364
Ruben Östlund,Director,Sweden,id_2365
Ruben Östlund,Director,Sweden,id_390
Ruben Östlund,Director,Sweden,id_538
Ruben Östlund,Director,Sweden,id_2366
Ruben Östlund,Director,Sweden,id_802
Ruben Östlund,Director,Sweden,id_878
Ruben Östlund,Director,Sweden,id_2367
Ruben Östlund,Director,Sweden,id_105
Ruben Östlund,Director,Sweden,id_1952
Francine Stock,critic,UK,id_2022
Francine Stock,critic,UK,id_448
Francine Stock,critic,UK,id_63
Francine Stock,critic,UK,id_240
Francine Stock,critic,UK,id_225
Francine Stock,critic,UK,id_131
Francine Stock,critic,UK,id_58
Francine Stock,critic,UK,id_235
Francine Stock,critic,UK,id_541
Francine Stock,critic,UK,id_457
Lóránt Stőhr,critic,Hungary,id_159
Lóránt Stőhr,critic,Hungary,id_328
Lóránt Stőhr,critic,Hungary,id_305
Lóránt Stőhr,critic,Hungary,id_192
Lóránt Stőhr,critic,Hungary,id_63
Lóránt Stőhr,critic,Hungary,id_495
Lóránt Stőhr,critic,Hungary,id_253
Lóránt Stőhr,critic,Hungary,id_167
Lóránt Stőhr,critic,Hungary,id_209
Lóránt Stőhr,critic,Hungary,id_126
Pablo Stoll,Director,Uruguay,id_60
Pablo Stoll,Director,Uruguay,id_2368
Pablo Stoll,Director,Uruguay,id_2369
Pablo Stoll,Director,Uruguay,id_824
Pablo Stoll,Director,Uruguay,id_33
Pablo Stoll,Director,Uruguay,id_1187
Pablo Stoll,Director,Uruguay,id_2370
Pablo Stoll,Director,Uruguay,id_292
Pablo Stoll,Director,Uruguay,id_1416
Pablo Stoll,Director,Uruguay,id_1141
Rod Stoneman,academic,Ireland,id_2371
Rod Stoneman,academic,Ireland,id_265
Rod Stoneman,academic,Ireland,id_742
Rod Stoneman,academic,Ireland,id_928
Rod Stoneman,academic,Ireland,id_955
Rod Stoneman,academic,Ireland,id_394
Rod Stoneman,academic,Ireland,id_2372
Rod Stoneman,academic,Ireland,id_335
Rod Stoneman,academic,Ireland,id_2373
Rod Stoneman,academic,Ireland,id_1544
Audrius Stonys,Director,Lithuania,id_2374
Audrius Stonys,Director,Lithuania,id_159
Audrius Stonys,Director,Lithuania,id_41
Audrius Stonys,Director,Lithuania,id_1160
Audrius Stonys,Director,Lithuania,id_360
Audrius Stonys,Director,Lithuania,id_17
Audrius Stonys,Director,Lithuania,id_408
Audrius Stonys,Director,Lithuania,id_126
Audrius Stonys,Director,Lithuania,id_38
Audrius Stonys,Director,Lithuania,id_228
David Stratton,critic,UK/Australia,id_148
David Stratton,critic,UK/Australia,id_63
David Stratton,critic,UK/Australia,id_372
David Stratton,critic,UK/Australia,id_173
David Stratton,critic,UK/Australia,id_693
David Stratton,critic,UK/Australia,id_1178
David Stratton,critic,UK/Australia,id_556
David Stratton,critic,UK/Australia,id_568
David Stratton,critic,UK/Australia,id_342
David Stratton,critic,UK/Australia,id_899
Peter Strickland,Director,UK,id_2375
Peter Strickland,Director,UK,id_1497
Peter Strickland,Director,UK,id_17
Peter Strickland,Director,UK,id_45
Peter Strickland,Director,UK,id_652
Peter Strickland,Director,UK,id_126
Peter Strickland,Director,UK,id_210
Peter Strickland,Director,UK,id_2206
Peter Strickland,Director,UK,id_211
Peter Strickland,Director,UK,id_227
Chris Stults,programmer,US,id_863
Chris Stults,programmer,US,id_181
Chris Stults,programmer,US,id_14
Chris Stults,programmer,US,id_27
Chris Stults,programmer,US,id_1484
Chris Stults,programmer,US,id_168
Chris Stults,programmer,US,id_209
Chris Stults,programmer,US,id_292
Chris Stults,programmer,US,id_178
Chris Stults,programmer,US,id_146
Drake Stutesman,critic,UK,id_1297
Drake Stutesman,critic,UK,id_274
Drake Stutesman,critic,UK,id_1524
Drake Stutesman,critic,UK,id_563
Drake Stutesman,critic,UK,id_232
Drake Stutesman,critic,UK,id_2376
Drake Stutesman,critic,UK,id_2377
Drake Stutesman,critic,UK,id_470
Drake Stutesman,critic,UK,id_568
Drake Stutesman,critic,UK,id_363
Richard Suchenski,academic,US,id_20
Richard Suchenski,academic,US,id_17
Richard Suchenski,academic,US,id_1660
Richard Suchenski,academic,US,id_232
Richard Suchenski,academic,US,id_186
Richard Suchenski,academic,US,id_153
Richard Suchenski,academic,US,id_235
Richard Suchenski,academic,US,id_457
Richard Suchenski,academic,US,id_146
Richard Suchenski,academic,US,id_2378
Vlastimir Sudar,critic,Serbia/UK,id_521
Vlastimir Sudar,critic,Serbia/UK,id_1812
Vlastimir Sudar,critic,Serbia/UK,id_2379
Vlastimir Sudar,critic,Serbia/UK,id_81
Vlastimir Sudar,critic,Serbia/UK,id_1976
Vlastimir Sudar,critic,Serbia/UK,id_1282
Vlastimir Sudar,critic,Serbia/UK,id_17
Vlastimir Sudar,critic,Serbia/UK,id_29
Vlastimir Sudar,critic,Serbia/UK,id_92
Vlastimir Sudar,critic,Serbia/UK,id_76
Per Sundfeldt,critic,Sweden,id_20
Per Sundfeldt,critic,Sweden,id_522
Per Sundfeldt,critic,Sweden,id_161
Per Sundfeldt,critic,Sweden,id_266
Per Sundfeldt,critic,Sweden,id_571
Per Sundfeldt,critic,Sweden,id_6
Per Sundfeldt,critic,Sweden,id_235
Per Sundfeldt,critic,Sweden,id_211
Per Sundfeldt,critic,Sweden,id_457
Per Sundfeldt,critic,Sweden,id_249
Chung Sung-ill,critic,Korea,id_229
Chung Sung-ill,critic,Korea,id_40
Chung Sung-ill,critic,Korea,id_199
Chung Sung-ill,critic,Korea,id_2380
Chung Sung-ill,critic,Korea,id_264
Chung Sung-ill,critic,Korea,id_266
Chung Sung-ill,critic,Korea,id_661
Chung Sung-ill,critic,Korea,id_1660
Chung Sung-ill,critic,Korea,id_270
Chung Sung-ill,critic,Korea,id_1739
Catherine A. Surowiec,critic,UK,id_40
Catherine A. Surowiec,critic,UK,id_63
Catherine A. Surowiec,critic,UK,id_588
Catherine A. Surowiec,critic,UK,id_462
Catherine A. Surowiec,critic,UK,id_2381
Catherine A. Surowiec,critic,UK,id_326
Catherine A. Surowiec,critic,UK,id_2382
Catherine A. Surowiec,critic,UK,id_578
Catherine A. Surowiec,critic,UK,id_235
Catherine A. Surowiec,critic,UK,id_819
Anocha Suwichakornpong,Director,Thailand,id_159
Anocha Suwichakornpong,Director,Thailand,id_472
Anocha Suwichakornpong,Director,Thailand,id_863
Anocha Suwichakornpong,Director,Thailand,id_81
Anocha Suwichakornpong,Director,Thailand,id_253
Anocha Suwichakornpong,Director,Thailand,id_166
Anocha Suwichakornpong,Director,Thailand,id_17
Anocha Suwichakornpong,Director,Thailand,id_217
Anocha Suwichakornpong,Director,Thailand,id_177
Anocha Suwichakornpong,Director,Thailand,id_246
Jan Svěrák,Director,Czech Republic,id_1136
Jan Svěrák,Director,Czech Republic,id_679
Jan Svěrák,Director,Czech Republic,id_160
Jan Svěrák,Director,Czech Republic,id_23
Jan Svěrák,Director,Czech Republic,id_372
Jan Svěrák,Director,Czech Republic,id_386
Jan Svěrák,Director,Czech Republic,id_1703
Jan Svěrák,Director,Czech Republic,id_408
Jan Svěrák,Director,Czech Republic,id_1479
Jan Svěrák,Director,Czech Republic,id_385
Ognjen Svilicic,Director,Croatia,id_97
Ognjen Svilicic,Director,Croatia,id_21
Ognjen Svilicic,Director,Croatia,id_164
Ognjen Svilicic,Director,Croatia,id_106
Ognjen Svilicic,Director,Croatia,id_116
Ognjen Svilicic,Director,Croatia,id_110
Ognjen Svilicic,Director,Croatia,id_667
Ognjen Svilicic,Director,Croatia,id_232
Ognjen Svilicic,Director,Croatia,id_2068
Ognjen Svilicic,Director,Croatia,id_409
Joe Swanberg,Director,US,id_2383
Joe Swanberg,Director,US,id_1806
Joe Swanberg,Director,US,id_2049
Joe Swanberg,Director,US,id_2384
Joe Swanberg,Director,US,id_1100
Joe Swanberg,Director,US,id_2385
Joe Swanberg,Director,US,id_140
Joe Swanberg,Director,US,id_560
Joe Swanberg,Director,US,id_670
Joe Swanberg,Director,US,id_2066
Matthew Sweet,critic,UK,id_305
Matthew Sweet,critic,UK,id_63
Matthew Sweet,critic,UK,id_310
Matthew Sweet,critic,UK,id_930
Matthew Sweet,critic,UK,id_997
Matthew Sweet,critic,UK,id_588
Matthew Sweet,critic,UK,id_380
Matthew Sweet,critic,UK,id_326
Matthew Sweet,critic,UK,id_135
Matthew Sweet,critic,UK,id_179
Bálint Szalóky,critic,Hungary,id_1277
Bálint Szalóky,critic,Hungary,id_443
Bálint Szalóky,critic,Hungary,id_2386
Bálint Szalóky,critic,Hungary,id_201
Bálint Szalóky,critic,Hungary,id_233
Bálint Szalóky,critic,Hungary,id_556
Bálint Szalóky,critic,Hungary,id_543
Bálint Szalóky,critic,Hungary,id_2387
Bálint Szalóky,critic,Hungary,id_211
Bálint Szalóky,critic,Hungary,id_262
Malgorzata Szumowska,Director,Poland,id_538
Malgorzata Szumowska,Director,Poland,id_567
Malgorzata Szumowska,Director,Poland,id_548
Malgorzata Szumowska,Director,Poland,id_13
Malgorzata Szumowska,Director,Poland,id_1874
Malgorzata Szumowska,Director,Poland,id_247
Malgorzata Szumowska,Director,Poland,id_17
Malgorzata Szumowska,Director,Poland,id_964
Malgorzata Szumowska,Director,Poland,id_36
Malgorzata Szumowska,Director,Poland,id_114
Mika Taanila,Director,Finland,id_229
Mika Taanila,Director,Finland,id_2388
Mika Taanila,Director,Finland,id_1664
Mika Taanila,Director,Finland,id_215
Mika Taanila,Director,Finland,id_1107
Mika Taanila,Director,Finland,id_897
Mika Taanila,Director,Finland,id_990
Mika Taanila,Director,Finland,id_1070
Mika Taanila,Director,Finland,id_445
Mika Taanila,Director,Finland,id_1148
Patrick Tam,Director,Hong Kong,id_159
Patrick Tam,Director,Hong Kong,id_1186
Patrick Tam,Director,Hong Kong,id_324
Patrick Tam,Director,Hong Kong,id_253
Patrick Tam,Director,Hong Kong,id_461
Patrick Tam,Director,Hong Kong,id_243
Patrick Tam,Director,Hong Kong,id_209
Patrick Tam,Director,Hong Kong,id_291
Patrick Tam,Director,Hong Kong,id_120
Patrick Tam,Director,Hong Kong,id_146
Gerwin Tamsma,programmer,Netherlands,id_472
Gerwin Tamsma,programmer,Netherlands,id_199
Gerwin Tamsma,programmer,Netherlands,id_219
Gerwin Tamsma,programmer,Netherlands,id_420
Gerwin Tamsma,programmer,Netherlands,id_511
Gerwin Tamsma,programmer,Netherlands,id_241
Gerwin Tamsma,programmer,Netherlands,id_140
Gerwin Tamsma,programmer,Netherlands,id_2389
Gerwin Tamsma,programmer,Netherlands,id_295
Gerwin Tamsma,programmer,Netherlands,id_457
Quentin Tarantino,Director,US,id_31
Quentin Tarantino,Director,US,id_2390
Quentin Tarantino,Director,US,id_2391
Quentin Tarantino,Director,US,id_1165
Quentin Tarantino,Director,US,id_435
Quentin Tarantino,Director,US,id_2392
Quentin Tarantino,Director,US,id_241
Quentin Tarantino,Director,US,id_963
Quentin Tarantino,Director,US,id_2393
Quentin Tarantino,Director,US,id_2394
Quentin Tarantino,Director,US,id_2240
Quentin Tarantino,Director,US,id_211
Gary Tarn,Director,UK,id_20
Gary Tarn,Director,UK,id_31
Gary Tarn,Director,UK,id_2395
Gary Tarn,Director,UK,id_23
Gary Tarn,Director,UK,id_682
Gary Tarn,Director,UK,id_222
Gary Tarn,Director,UK,id_539
Gary Tarn,Director,UK,id_191
Gary Tarn,Director,UK,id_834
Gary Tarn,Director,UK,id_2339
Béla Tarr,Director,Hungary,id_703
Béla Tarr,Director,Hungary,id_472
Béla Tarr,Director,Hungary,id_199
Béla Tarr,Director,Hungary,id_2396
Béla Tarr,Director,Hungary,id_437
Béla Tarr,Director,Hungary,id_27
Béla Tarr,Director,Hungary,id_168
Béla Tarr,Director,Hungary,id_1308
Béla Tarr,Director,Hungary,id_217
Béla Tarr,Director,Hungary,id_129
Alan Tasciyan,critic,Turkey,id_21
Alan Tasciyan,critic,Turkey,id_1099
Alan Tasciyan,critic,Turkey,id_41
Alan Tasciyan,critic,Turkey,id_2397
Alan Tasciyan,critic,Turkey,id_155
Alan Tasciyan,critic,Turkey,id_225
Alan Tasciyan,critic,Turkey,id_27
Alan Tasciyan,critic,Turkey,id_167
Alan Tasciyan,critic,Turkey,id_4
Alan Tasciyan,critic,Turkey,id_342
Amy Taubin,critic,US,id_472
Amy Taubin,critic,US,id_2398
Amy Taubin,critic,US,id_436
Amy Taubin,critic,US,id_347
Amy Taubin,critic,US,id_27
Amy Taubin,critic,US,id_120
Amy Taubin,critic,US,id_906
Amy Taubin,critic,US,id_470
Amy Taubin,critic,US,id_439
Amy Taubin,critic,US,id_146
Matthew Taylor,critic,UK,id_40
Matthew Taylor,critic,UK,id_147
Matthew Taylor,critic,UK,id_310
Matthew Taylor,critic,UK,id_275
Matthew Taylor,critic,UK,id_29
Matthew Taylor,critic,UK,id_517
Matthew Taylor,critic,UK,id_291
Matthew Taylor,critic,UK,id_235
Matthew Taylor,critic,UK,id_217
Matthew Taylor,critic,UK,id_146
"Marcel Štefančič, jr",critic,Slovenia,id_23
"Marcel Štefančič, jr",critic,Slovenia,id_490
"Marcel Štefančič, jr",critic,Slovenia,id_2399
"Marcel Štefančič, jr",critic,Slovenia,id_110
"Marcel Štefančič, jr",critic,Slovenia,id_435
"Marcel Štefančič, jr",critic,Slovenia,id_222
"Marcel Štefančič, jr",critic,Slovenia,id_27
"Marcel Štefančič, jr",critic,Slovenia,id_57
"Marcel Štefančič, jr",critic,Slovenia,id_1101
"Marcel Štefančič, jr",critic,Slovenia,id_249
José Teodoro,critic,Canada,id_275
José Teodoro,critic,Canada,id_102
José Teodoro,critic,Canada,id_517
José Teodoro,critic,Canada,id_209
José Teodoro,critic,Canada,id_186
José Teodoro,critic,Canada,id_286
José Teodoro,critic,Canada,id_37
José Teodoro,critic,Canada,id_191
José Teodoro,critic,Canada,id_146
José Teodoro,critic,Canada,id_349
Jean-Philippe Tessé,critic,France,id_1413
Jean-Philippe Tessé,critic,France,id_240
Jean-Philippe Tessé,critic,France,id_265
Jean-Philippe Tessé,critic,France,id_477
Jean-Philippe Tessé,critic,France,id_1399
Jean-Philippe Tessé,critic,France,id_140
Jean-Philippe Tessé,critic,France,id_45
Jean-Philippe Tessé,critic,France,id_1168
Jean-Philippe Tessé,critic,France,id_146
Jean-Philippe Tessé,critic,France,id_296
Gary Thomas,programmer,UK,id_2400
Gary Thomas,programmer,UK,id_2401
Gary Thomas,programmer,UK,id_652
Gary Thomas,programmer,UK,id_1800
Gary Thomas,programmer,UK,id_2402
Gary Thomas,programmer,UK,id_2403
Gary Thomas,programmer,UK,id_2404
Gary Thomas,programmer,UK,id_2405
Gary Thomas,programmer,UK,id_2406
Gary Thomas,programmer,UK,id_1777
Rudolf Thome,Director,Germany,id_1477
Rudolf Thome,Director,Germany,id_387
Rudolf Thome,Director,Germany,id_166
Rudolf Thome,Director,Germany,id_2407
Rudolf Thome,Director,Germany,id_291
Rudolf Thome,Director,Germany,id_68
Rudolf Thome,Director,Germany,id_120
Rudolf Thome,Director,Germany,id_292
Rudolf Thome,Director,Germany,id_144
Rudolf Thome,Director,Germany,id_129
Anne Thompson,critic,US,id_1032
Anne Thompson,critic,US,id_60
Anne Thompson,critic,US,id_664
Anne Thompson,critic,US,id_73
Anne Thompson,critic,US,id_213
Anne Thompson,critic,US,id_276
Anne Thompson,critic,US,id_571
Anne Thompson,critic,US,id_766
Anne Thompson,critic,US,id_579
Anne Thompson,critic,US,id_249
David Thompson,critic,UK,id_159
David Thompson,critic,UK,id_40
David Thompson,critic,UK,id_749
David Thompson,critic,UK,id_200
David Thompson,critic,UK,id_2408
David Thompson,critic,UK,id_528
David Thompson,critic,UK,id_58
David Thompson,critic,UK,id_120
David Thompson,critic,UK,id_2190
David Thompson,critic,UK,id_146
Kristin Thompson,academic,US,id_240
Kristin Thompson,academic,US,id_1075
Kristin Thompson,academic,US,id_354
Kristin Thompson,academic,US,id_266
Kristin Thompson,academic,US,id_437
Kristin Thompson,academic,US,id_168
Kristin Thompson,academic,US,id_169
Kristin Thompson,academic,US,id_233
Kristin Thompson,academic,US,id_120
Kristin Thompson,academic,US,id_755
David Thomson,critic,UK/US,id_51
David Thomson,critic,UK/US,id_181
David Thomson,critic,UK/US,id_63
David Thomson,critic,UK/US,id_200
David Thomson,critic,UK/US,id_225
David Thomson,critic,UK/US,id_241
David Thomson,critic,UK/US,id_291
David Thomson,critic,UK/US,id_120
David Thomson,critic,UK/US,id_493
David Thomson,critic,UK/US,id_457
Warwick Thornton,Director,Australia,id_22
Warwick Thornton,Director,Australia,id_2409
Warwick Thornton,Director,Australia,id_99
Warwick Thornton,Director,Australia,id_436
Warwick Thornton,Director,Australia,id_2410
Warwick Thornton,Director,Australia,id_2411
Warwick Thornton,Director,Australia,id_2412
Warwick Thornton,Director,Australia,id_2413
Warwick Thornton,Director,Australia,id_2414
Warwick Thornton,Director,Australia,id_2415
Jamie Thraves,Director,UK,id_1592
Jamie Thraves,Director,UK,id_2416
Jamie Thraves,Director,UK,id_461
Jamie Thraves,Director,UK,id_232
Jamie Thraves,Director,UK,id_1914
